time,position,velocity,current,reference,voltage
20.96,0.00900000119234002,-4.15816905921676e-08,0.202144719580343,0.009,2.02144692662866
20.97,0.0090000008413381,-2.94234780186208e-08,0.20214471418404,0.009,2.0214469588421
20.98,0.00900000059241142,-2.07751755105441e-08,0.202144710496895,0.009,2.02144698091762
20.99,0.00900000041725035,-1.46695400978552e-08,0.202144708011333,0.009,2.0214469958516
21,0.00899999955784774,1.20712022707574e-06,0.200820428185028,0.012,-0.986179620173047
21.01,0.00901409099795211,0.00380408097430409,0.158797215689162,0.012,0.910615926736616
21.02,0.00908610763968544,0.0107350390249184,0.159639676162461,0.012,2.21034747119358
21.03,0.0092273146199668,0.0172787308528024,0.183447039700284,0.012,3.10274905771134
21.04,0.00942571239715554,0.0220699216696835,0.218024952483757,0.012,3.71528933326406
21.05,0.00966186491326103,0.0248295342437056,0.256058576224307,0.012,4.13570207086773
21.06,0.00991631387259832,0.0257874410345212,0.293384233801623,0.012,4.42419053567942
21.07,0.0101729683662589,0.0253563660605505,0.327826944512163,0.012,4.62195947350646
21.08,0.0104201523614638,0.0239494231782807,0.358350501947495,0.012,4.75778528828729
21.09,0.0106500076543953,0.0219523796432619,0.384747607240121,0.012,4.85070718213716
21.1,0.0108581069636386,0.0196474019038497,0.40708594719072,0.012,4.91467151999088
21.11,0.0110426301240719,0.0172561845760853,0.425767652710502,0.012,4.95838550289279
21.12,0.0112034881058519,0.0149255968847267,0.441227681026785,0.012,4.98815842672353
21.13,0.0113413868676891,0.0127489655979147,0.453831221912944,0.012,5.00918216098092
21.14,0.0114586647562085,0.01077251257346,0.464111480647153,0.012,5.02337612208794
21.15,0.0115576964201827,0.00901450988893856,0.472489507113372,0.012,5.03246803443008
21.16,0.0116401856475002,0.00748446662011871,0.479214269117693,0.012,5.03884571631061
21.17,0.0117082603668271,0.00617606787534877,0.484579001790425,0.012,5.04353404719412
21.18,0.0117643179099431,0.00506575611351006,0.488873309900454,0.012,5.0466841436285
21.19,0.0118102239155527,0.00413315322438134,0.492300944218202,0.012,5.04880106269498
21.2,0.0118475582659798,0.00335958415519919,0.495027864681492,0.012,5.05032087616608
21.21,0.0118778467069454,0.00272022244079004,0.497194055807178,0.012,5.05135718872139
21.22,0.0119023425756183,0.00219416980909388,0.498911006406908,0.012,5.05204224872633
21.23,0.0119220718753884,0.00176504711252019,0.500271823855388,0.012,5.0525276958811
21.24,0.0119379242025656,0.0014164795616581,0.501349859503721,0.012,5.05287398644473
21.25,0.0119506231509891,0.0011338533126537,0.50219991939151,0.012,5.05310230404145
21.26,0.0119607746443665,0.000905471132025403,0.502869646729969,0.012,5.05325063337741
21.27,0.0119688898181278,0.000721911708797116,0.503400769784604,0.012,5.05336485246042
21.28,0.0119753783405109,0.0005744729517819,0.503822562265517,0.012,5.05345227189107
21.29,0.011980523283255,0.000456502108860082,0.504152739475875,0.012,5.0535075646229
21.3,0.011984580384133,0.000362380508390957,0.504408757327853,0.012,5.05353495449418
21.31,0.0119877841794884,0.00028740479542417,0.504608312395934,0.012,5.05354799622361
21.32,0.011990343164927,0.000227733408739312,0.504768410880287,0.012,5.05356606968218
21.33,0.0119923828499497,0.000180163266373709,0.504895928851176,0.012,5.05358220170723
21.34,0.0119939915820349,0.000142471401170652,0.504995801516714,0.012,5.05359291014734
21.35,0.0119952547813261,0.000112721110550677,0.505073599676452,0.012,5.05359938163066
21.36,0.0119962524473664,8.91521644955726e-05,0.50513474287784,0.012,5.05360384704806
21.37,0.0119970496523487,7.03216806968534e-05,0.505183596489478,0.012,5.05360792086332
21.38,0.0119976798431026,5.54027432692751e-05,0.505222075745099,0.012,5.05361085428564
21.39,0.0119981726016261,4.3696902938771e-05,0.505251997505676,0.012,5.0536127141572
21.4,0.0119985570955646,3.45306480014219e-05,0.505275212591336,0.012,5.05361381520258
21.41,0.0119988619908572,2.72567546205386e-05,0.505293597658184,0.012,5.0536147070904
